people_id,timestamp,longitude,latitude
460000095083818745,20181003004130,123.3891907,41.78546906
460000095083818745,20181003004136,123.3891907,41.78546906
460000095083818745,20181003004146,123.3956909,41.79013824
460000095083818745,20181003004151,123.3956909,41.79013824
460000095083818745,20181003004155,123.3956909,41.79013824
460000095083818745,20181003004206,123.3956909,41.79013824
460000095083818745,20181003004221,123.3844299,41.78950119
460000095083818745,20181003004233,123.3891907,41.78546906
460000095083818745,20181003004243,123.3956909,41.79013824
460000095083818745,20181003004346,123.3891907,41.78546906
460000095083818745,20181003004401,123.3956909,41.79013824
460000095083818745,20181003004418,123.3891907,41.78546906
460000095083818745,20181003004438,123.3891907,41.78546906
460000095083818745,20181003004455,123.3956909,41.79013824
460000095083818745,20181003004518,123.3891907,41.78546906
460000095083818745,20181003004531,123.3891907,41.78546906
460000095083818745,20181003004542,123.3891907,41.78546906
460000095083818745,20181003004556,123.3891907,41.78546906
460000095083818745,20181003004617,123.3956909,41.79013824
460000095083818745,20181003004631,123.3891907,41.78546906
460000095083818745,20181003004644,123.3956909,41.79013824
460000095083818745,20181003004653,123.3956909,41.79013824
460000095083818745,20181003004707,123.3956909,41.79013824
460000095083818745,20181003004723,123.3891907,41.78546906
460000095083818745,20181003004739,123.3956909,41.79013824
460000095083818745,20181003004834,123.3956909,41.79013824
460000095083818745,20181003004856,123.3956909,41.79013824
460000095083818745,20181003004859,123.3891907,41.78546906
460000095083818745,20181003004909,123.3956909,41.79013824
460000095083818745,20181003010032,123.3956909,41.79013824
460000095083818745,20181003010040,123.3891907,41.78546906
460000095083818745,20181003010044,123.3891907,41.78546906
460000095083818745,20181003010050,123.3956909,41.79013824
460000095083818745,20181003010054,123.3956909,41.79013824
460000095083818745,20181003010058,123.3956909,41.79013824
460000095083818745,20181003010103,123.3956909,41.79013824
460000095083818745,20181003011653,123.3956909,41.79013824
460000095083818745,20181003011700,123.3891907,41.78546906
460000095083818745,20181003011718,123.3956909,41.79013824
460000095083818745,20181003011739,123.3956909,41.79013824
460000095083818745,20181003014405,123.3891907,41.78546906
460000095083818745,20181003014548,123.3891907,41.78546906
460000095083818745,20181003015037,123.3956909,41.79013824
460000095083818745,20181003015046,123.3956909,41.79013824
460000095083818745,20181003015057,123.3891907,41.78546906
460000095083818745,20181003015102,123.3891907,41.78546906
460000095083818745,20181003020524,123.3956909,41.79013824
460000095083818745,20181003020536,123.3891907,41.78546906
460000095083818745,20181003020547,123.3956909,41.79013824
460000095083818745,20181003023255,123.3956909,41.79013824
460000095083818745,20181003023302,123.3891907,41.78546906
460000095083818745,20181003023307,123.3891907,41.78546906
460000095083818745,20181003023312,123.3956909,41.79013824
460000095083818745,20181003023317,123.3956909,41.79013824
460000095083818745,20181003023320,123.3891907,41.78546906
460000095083818745,20181003023328,123.3891907,41.78546906
460000095083818745,20181003023629,123.3956909,41.79013824
460000095083818745,20181003023632,123.3891907,41.78546906
460000095083818745,20181003024039,123.3956909,41.79013824
460000095083818745,20181003024607,123.3956909,41.79013824
460000095083818745,20181003030550,123.3891907,41.78546906
460000095083818745,20181003030608,123.3956909,41.79013824
460000095083818745,20181003030623,123.3891907,41.78546906
460000095083818745,20181003053254,123.3956909,41.79013824
460000095083818745,20181003061750,123.3956909,41.79013824
460000095083818745,20181003064148,123.3956909,41.79013824
460000095083818745,20181003064940,123.3956909,41.79013824
460000095083818745,20181003073729,123.3956909,41.79013824
460000095083818745,20181003080157,123.3956909,41.79013824
460000095083818745,20181003082722,123.3956909,41.79013824
460000095083818745,20181003083122,123.3947525,41.78841019
460000095083818745,20181003084246,123.3956909,41.79013824
460000095083818745,20181003091653,123.3956909,41.79013824
460000095083818745,20181003094858,123.3956909,41.79013824
460000095083818745,20181003100955,123.3956909,41.79013824
460000095083818745,20181003102148,123.3956909,41.79013824
460000095083818745,20181003103239,123.3891907,41.78546906
460000095083818745,20181003103250,123.3877335,41.78232956
460000095083818745,20181003103306,123.3891907,41.78546906
460000095083818745,20181003103457,123.3731918,41.79338837
460000095083818745,20181003103913,123.3726807,41.79486084
460000095083818745,20181003103913,123.3726807,41.79486084
460000095083818745,20181003104934,123.3726807,41.79486084
460000095083818745,20181003113938,123.3726807,41.79486084
460000095083818745,20181003115108,123.3726807,41.79486084
460000095083818745,20181003121208,123.3726807,41.79486084
460000095083818745,20181003121323,123.3726807,41.79486084
460000095083818745,20181003125744,123.3726807,41.79486084
460000095083818745,20181003132001,123.3726807,41.79486084
460000095083818745,20181003132752,123.389473,41.78527069
460000095083818745,20181003134824,123.3956909,41.79013824
460000095083818745,20181003135756,123.3956909,41.79013824
460000095083818745,20181003140808,123.3926926,41.78757095
460000095083818745,20181003142938,123.3726807,41.79486084
460000095083818745,20181003143159,123.3726807,41.79486084
460000095083818745,20181003143316,123.3726807,41.79486084
460000095083818745,20181003144455,123.3731918,41.79338837
460000095083818745,20181003144702,123.3798523,41.79164886
460000095083818745,20181003145654,123.3956909,41.79013824
460000095083818745,20181003155044,123.3956909,41.79013824
460000095083818745,20181003160429,123.3947525,41.78841019
460000095083818745,20181003162201,123.3926926,41.78757095
460000095083818745,20181003162911,123.3926926,41.78757095
460000095083818745,20181003163707,123.3956909,41.79013824
460000095083818745,20181003164513,123.3926926,41.78757095
460000095083818745,20181003170350,123.3926926,41.78757095
460000095083818745,20181003180850,123.3956909,41.79013824
460000095083818745,20181003185758,123.3956909,41.79013824
460000095083818745,20181003191434,123.3956909,41.79013824
460000095083818745,20181003200047,123.3956909,41.79013824
460000095083818745,20181003202615,123.3947525,41.78841019
460000095083818745,20181003202745,123.3956909,41.79013824
460000095083818745,20181003202752,123.3956909,41.79013824
460000095083818745,20181003202828,123.3926926,41.78757095
460000095083818745,20181003203220,123.3956909,41.79013824
460000095083818745,20181003204425,123.3956909,41.79013824
460000095083818745,20181003210004,123.3926926,41.78757095
460000095083818745,20181003211742,123.3926926,41.78757095
460000095083818745,20181003211827,123.3956909,41.79013824
460000095083818745,20181003212651,123.3936234,41.79470062
460000095083818745,20181003212828,123.40065,41.79916
460000095083818745,20181003213018,123.40065,41.79916
460000095083818745,20181003213109,123.4042511,41.80353928
460000095083818745,20181003213213,123.4042511,41.80353928
460000095083818745,20181003215057,123.4128571,41.80469894
460000095083818745,20181003223615,123.4128571,41.80469894
460000095083818745,20181003225116,123.4128571,41.80469894
460000095083818745,20181003232519,123.4128571,41.80469894
460000095083818745,20181003232553,123.4128571,41.80469894
460000095083818745,20181003232938,123.4128571,41.80469894
460000095083818745,20181003235236,123.4003677,41.79272079
460000095083499334,20181003000048,123.527092,41.82112885
460000095083499334,20181003002226,123.527092,41.82112885
460000095083499334,20181003004429,123.527092,41.82112885
460000095083499334,20181003004655,123.527092,41.82112885
460000095083499334,20181003010549,123.527092,41.82112885
460000095083499334,20181003010705,123.527092,41.82112885
460000095083499334,20181003010829,123.527092,41.82112885
460000095083499334,20181003010904,123.527092,41.82112885
460000095083499334,20181003014208,123.527092,41.82112885
460000095083499334,20181003014357,123.527092,41.82112885
460000095083499334,20181003015630,123.527092,41.82112885
460000095083499334,20181003020016,123.527092,41.82112885
460000095083499334,20181003023418,123.527092,41.82112885
460000095083499334,20181003025556,123.527092,41.82112885
460000095083499334,20181003031820,123.527092,41.82112885
460000095083499334,20181003033632,123.527092,41.82112885
460000095083499334,20181003034857,123.527092,41.82112885
460000095083499334,20181003035006,123.527092,41.82112885
460000095083499334,20181003035501,123.527092,41.82112885
460000095083499334,20181003041124,123.527092,41.82112885
460000095083499334,20181003041855,123.527092,41.82112885
460000095083499334,20181003044618,123.527092,41.82112885
460000095083499334,20181003044926,123.527092,41.82112885
460000095083499334,20181003050654,123.527092,41.82112885
460000095083499334,20181003051445,123.527092,41.82112885
460000095083499334,20181003053054,123.5230331,41.8208313
460000095083499334,20181003054125,123.527092,41.82112885
460000095083499334,20181003055531,123.5230331,41.8208313
460000095083499334,20181003055613,123.5230331,41.8208313
460000095083499334,20181003060023,123.527092,41.82112885
460000095083499334,20181003061026,123.527092,41.82112885
460000095083499334,20181003062428,123.527092,41.82112885
460000095083499334,20181003064204,123.527092,41.82112885
460000095083499334,20181003071548,123.527092,41.82112885
460000095083499334,20181003072627,123.527092,41.82112885
460000095083499334,20181003075049,123.527092,41.82112885
460000095083499334,20181003084014,123.527092,41.82112885
460000095083499334,20181003090023,123.527092,41.82112885
460000095083499334,20181003091934,123.527092,41.82112885
460000095083499334,20181003102627,123.5230331,41.8208313
460000095083499334,20181003103252,123.527092,41.82112885
460000095083499334,20181003104751,123.5230331,41.8208313
460000095083499334,20181003104837,123.5230331,41.8208313
460000095083499334,20181003140050,123.527092,41.82112885
460000095083499334,20181003141827,123.5068283,41.81856155
460000095083499334,20181003142435,123.5070038,41.801651
460000095083499334,20181003142442,123.5079498,41.7985611
460000095083499334,20181003142609,123.4944763,41.79679108
460000095083499334,20181003145930,123.4698181,41.81048965
460000095083499334,20181003145932,123.4684677,41.80929947
460000095083499334,20181003150242,123.470108,41.80852127
460000095083499334,20181003150351,123.4704819,41.80458832
460000095083499334,20181003150410,123.4704819,41.80458832
460000095083499334,20181003151144,123.4396362,41.80488968
460000095083499334,20181003153637,123.3940125,41.77256012
460000095083499334,20181003155014,123.4500885,41.74700928
460000095083499334,20181003155434,123.4353333,41.7365303
460000095083499334,20181003160743,123.4234619,41.77199936
460000095083499334,20181003160940,123.4153519,41.7809906
460000095083499334,20181003161442,123.4003677,41.79272079
460000095083499334,20181003162229,123.386528,41.80400848
460000095083499334,20181003163016,123.3646774,41.8122406
460000095083499334,20181003163538,123.3805008,41.82862854
460000095083499334,20181003164107,123.3991394,41.82085037
460000095083499334,20181003164334,123.4121704,41.8152504
460000095083499334,20181003165615,123.4402771,41.7974205
460000095083499334,20181003170032,123.449791,41.80157852
460000095083499334,20181003170106,123.449791,41.80157852
460000095083499334,20181003172350,123.490387,41.820961
460000095083499334,20181003172623,123.4834518,41.81864166
460000095083499334,20181003172728,123.4723511,41.81412125
460000095083499334,20181003173305,123.4684219,41.80614853
460000095083499334,20181003174352,123.4685211,41.82378006
460000095083499334,20181003181153,123.4117813,41.72259903
460000095083499334,20181003181242,123.4146423,41.71826172
460000095083499334,20181003181307,123.4074783,41.71160889
460000095083499334,20181003181938,123.3872604,41.68149948
460000095083499334,20181003183047,123.4074783,41.71160889
460000095083499334,20181003183147,123.4146423,41.71826172
460000095083499334,20181003183350,123.4054337,41.73435974
460000095083499334,20181003184524,123.4284592,41.73984146
460000095083499334,20181003184719,123.4380798,41.73965836
460000095083499334,20181003184752,123.4380798,41.73965836
460000095083499334,20181003184853,123.4448166,41.74306107
460000095083499334,20181003185718,123.4367371,41.78224945
460000095083499334,20181003190641,123.4489136,41.80635071
460000095083499334,20181003191109,123.4532776,41.81713104
460000095083499334,20181003192957,123.3968506,41.8096199
460000095083499334,20181003193409,123.3436508,41.82538986
460000095083499334,20181003193414,123.3436508,41.82538986
460000095083499334,20181003193448,123.3436508,41.82538986
460000095083499334,20181003193802,123.3321991,41.81190109
460000095083499334,20181003194105,123.3437576,41.8087883
460000095083499334,20181003194136,123.3511581,41.81327057
460000095083499334,20181003194212,123.3412704,41.81267929
460000095083499334,20181003194302,123.3579788,41.80804825
460000095083499334,20181003194310,123.3525925,41.81206131
460000095083499334,20181003195824,123.3764114,41.79084015
460000095083499334,20181003200519,123.3942108,41.77685928
460000095083499334,20181003200556,123.3942108,41.77685928
460000095083499334,20181003201147,123.3953934,41.74097061
460000095083499334,20181003201349,123.4054337,41.73435974
460000095083499334,20181003203531,123.4089737,41.76647949
460000095083499334,20181003203710,123.4115295,41.76802826
460000095083499334,20181003204221,123.4288864,41.77196121
460000095083499334,20181003204310,123.4357605,41.77159119
460000095083499334,20181003205123,123.4472733,41.78739929
460000095083499334,20181003210217,123.4569016,41.82500839
460000095083499334,20181003210835,123.4546127,41.83404922
460000095083499334,20181003212124,123.417511,41.82001114
460000095083499334,20181003212701,123.4208603,41.81906128
460000095083499334,20181003213343,123.4106903,41.80588913
460000095083499334,20181003213914,123.3991394,41.82085037
460000095083499334,20181003214314,123.3816299,41.8310318
460000095083499334,20181003220059,123.4159088,41.83135986
460000095083499334,20181003220734,123.3730774,41.82954025
460000095083499334,20181003221330,123.3620377,41.8315506
460000095083499334,20181003221402,123.3641663,41.83003998
460000095083499334,20181003221450,123.3730774,41.82954025
460000095083499334,20181003221522,123.3730774,41.82954025
460000095083499334,20181003221852,123.3805008,41.82862854
460000095083499334,20181003222207,123.393837,41.82297134
460000095083499334,20181003222451,123.4041595,41.81858826
460000095083499334,20181003222455,123.4052505,41.81732178
460000095083499334,20181003222504,123.4104309,41.81703186
460000095083499334,20181003222521,123.4094467,41.81962967
460000095083499334,20181003222713,123.4132919,41.82429123
460000095083499334,20181003222733,123.4166107,41.82537079
460000095083499334,20181003222844,123.4197617,41.82294846
460000095083499334,20181003222901,123.4228973,41.82117081
460000095083499334,20181003223022,123.4301834,41.82373047
460000095083499334,20181003223606,123.4431534,41.81735992
460000095083499334,20181003224059,123.4402771,41.7974205
460000095083499334,20181003224949,123.4393463,41.81206894
460000095083499334,20181003225133,123.4437332,41.81024933
460000095083499334,20181003225512,123.4704819,41.80458832
460000095083499334,20181003230617,123.5203018,41.81267929
460000095083499334,20181003230633,123.5272903,41.80955887
460000095083499334,20181003231339,123.5416565,41.81560898
460000095083499334,20181003231427,123.5332718,41.81359863
460000095083499334,20181003231617,123.5534897,41.82307053
460000095083499334,20181003232225,123.5534897,41.82307053
460000095083499334,20181003232246,123.5448608,41.82051086
460000095083499334,20181003232501,123.5332718,41.81359863
460000095083499334,20181003233932,123.5203018,41.81267929
460000095083499334,20181003234523,123.5203018,41.81267929
460000095083499334,20181003234911,123.5203018,41.81267929
460000095083499334,20181003235514,123.5203018,41.81267929
460000095060523239,20181003000100,123.3730774,41.82954025
460000095060523239,20181003000130,123.3816299,41.8310318
460000095060523239,20181003000253,123.3926086,41.83023071
460000095060523239,20181003000639,123.406662,41.82329941
460000095060523239,20181003000829,123.4109268,41.82249069
460000095060523239,20181003000845,123.4166107,41.82537079
460000095060523239,20181003001438,123.4094467,41.81962967
460000095060523239,20181003001621,123.4052505,41.81732178
460000095060523239,20181003001629,123.4052505,41.81732178
460000095060523239,20181003001717,123.405571,41.81143188
460000095060523239,20181003001904,123.3960419,41.80461121
460000095060523239,20181003001947,123.3902664,41.80527878
460000095060523239,20181003002153,123.3762817,41.8028717
460000095060523239,20181003002254,123.3704987,41.8051796
460000095060523239,20181003002406,123.3698502,41.80355072
460000095060523239,20181003002833,123.3876038,41.82257843
460000095060523239,20181003002857,123.389061,41.82654953
460000095060523239,20181003002906,123.389061,41.82654953
460000095060523239,20181003003144,123.3915329,41.83559036
460000095060523239,20181003003513,123.3788223,41.85937119
460000095060523239,20181003003536,123.3797531,41.86117172
460000095060523239,20181003004238,123.3829803,41.86631012
460000095060523239,20181003004321,123.371933,41.87068939
460000095060523239,20181003004355,123.3753204,41.86518097
460000095060523239,20181003004407,123.3753204,41.86518097
460000095060523239,20181003004507,123.3788223,41.85937119
460000095060523239,20181003004614,123.3765411,41.85784912
460000095060523239,20181003004713,123.3685074,41.85895157
460000095060523239,20181003004829,123.3583832,41.85480118
460000095060523239,20181003004847,123.3622437,41.85683823
460000095060523239,20181003004925,123.3572617,41.84912109
460000095060523239,20181003004927,123.3624802,41.85189056
460000095060523239,20181003005004,123.3519974,41.84735107
460000095060523239,20181003005014,123.3519974,41.84735107
460000095060523239,20181003005032,123.3519974,41.84735107
460000095060523239,20181003005230,123.3370209,41.82825851
460000095060523239,20181003005245,123.3355484,41.82492065
460000095060523239,20181003005336,123.3309326,41.8152504
460000095060523239,20181003005347,123.3268814,41.81354141
460000095060523239,20181003005533,123.3163681,41.80162048
460000095060523239,20181003005620,123.3065186,41.80070877
460000095060523239,20181003010153,123.3065186,41.80070877
460000095060523239,20181003010403,123.3065186,41.80070877
460000095060523239,20181003010520,123.3065186,41.80070877
460000095060523239,20181003010602,123.3065186,41.80070877
460000095060523239,20181003010704,123.29879,41.79964828
460000095060523239,20181003010937,123.3065186,41.80070877
460000095060523239,20181003011053,123.3065186,41.80070877
460000095060523239,20181003011633,123.3214493,41.81682968
460000095060523239,20181003011655,123.3201294,41.81035995
460000095060523239,20181003011723,123.3201294,41.81035995
460000095060523239,20181003012557,123.3214493,41.81682968
460000095060523239,20181003012730,123.3214493,41.81682968
460000095060523239,20181003012855,123.3214493,41.81682968
460000095060523239,20181003012949,123.3214493,41.81682968
460000095060523239,20181003013159,123.3214493,41.81682968
460000095060523239,20181003013546,123.3200912,41.81504822
460000095060523239,20181003013603,123.3241501,41.81502914
460000095060523239,20181003013724,123.3303223,41.80522919
460000095060523239,20181003013833,123.3163681,41.80162048
460000095060523239,20181003013926,123.3163681,41.80162048
460000095060523239,20181003014213,123.3050613,41.79481125
460000095060523239,20181003014552,123.3052216,41.78585052
460000095060523239,20181003014920,123.3005066,41.78953934
460000095060523239,20181003015137,123.3024979,41.79103851
460000095060523239,20181003015158,123.2993927,41.79048157
460000095060523239,20181003015318,123.3024979,41.79103851
460000095060523239,20181003015432,123.2993927,41.79048157
460000095060523239,20181003015436,123.2993927,41.79048157
460000095060523239,20181003015439,123.2993927,41.79048157
460000095060523239,20181003015736,123.3024979,41.79103851
460000095060523239,20181003015752,123.3024979,41.79103851
460000095060523239,20181003041408,123.2993927,41.79048157
460000095060523239,20181003050118,123.2993927,41.79048157
460000095060523239,20181003055128,123.2993927,41.79048157
460000095060523239,20181003070625,123.2993927,41.79048157
460000095060523239,20181003100124,123.2993927,41.79048157
460000095060523239,20181003120811,123.2993927,41.79048157
460000095060523239,20181003120811,123.2993927,41.79048157
460000095060523239,20181003142544,123.2993927,41.79048157
460000095060523239,20181003142618,123.3024979,41.79103851
460000095060523239,20181003144230,123.2993927,41.79048157
460000095060523239,20181003144230,123.3024979,41.79103851
460000095060523239,20181003144726,123.2993927,41.79048157
460000095060523239,20181003144746,123.2993927,41.79048157
460000095060523239,20181003150718,123.3024979,41.79103851
460000095060523239,20181003153211,123.3492432,41.76873016
460000095060523239,20181003155507,123.3834229,41.78184128
460000095060523239,20181003155735,123.3783112,41.78226852
460000095060523239,20181003155932,123.3698578,41.78266144
460000095060523239,20181003160103,123.363327,41.78472137
460000095060523239,20181003160126,123.3623505,41.78538895
460000095060523239,20181003160328,123.3635864,41.7950592
460000095060523239,20181003160631,123.3680878,41.8008194
460000095060523239,20181003160643,123.3657303,41.79813004
460000095060523239,20181003161539,123.3826599,41.8101387
460000095060523239,20181003161921,123.3857422,41.82580185
460000095060523239,20181003163204,123.4133606,41.82601166
460000095060523239,20181003163206,123.415947,41.82638931
460000095060523239,20181003163826,123.3983231,41.81044006
460000095060523239,20181003164158,123.3935318,41.80329132
460000095060523239,20181003164341,123.386528,41.80400848
460000095060523239,20181003164513,123.3815536,41.79856873
460000095060523239,20181003165148,123.3742676,41.79042816
460000095060523239,20181003165252,123.3718033,41.79592896
460000095060523239,20181003165344,123.3633804,41.78763962
460000095060523239,20181003165542,123.3587799,41.79177856
460000095060523239,20181003171121,123.3683319,41.80548096
460000095060523239,20181003171840,123.367691,41.8111496
460000095060523239,20181003172155,123.3762817,41.8028717
460000095060523239,20181003172350,123.3720703,41.79911041
460000095060523239,20181003173841,123.3377228,41.76914978
460000095060523239,20181003174920,123.3435516,41.75003815
460000095060523239,20181003175349,123.3691483,41.76670837
460000095060523239,20181003175943,123.3877335,41.78232956
460000095060523239,20181003175957,123.3877335,41.78232956
460000095060523239,20181003182258,123.4253082,41.83148956
460000095060523239,20181003182720,123.4546127,41.83404922
460000095060523239,20181003184131,123.4206696,41.82857895
460000095060523239,20181003184156,123.4207077,41.83255005
460000095060523239,20181003185233,123.414093,41.86331177
460000095060523239,20181003185351,123.4173279,41.85960007
460000095060523239,20181003185451,123.4277878,41.86291122
460000095060523239,20181003190103,123.4992218,41.84148026
460000095060523239,20181003191614,123.4949493,41.80358887
460000095060523239,20181003191711,123.4874725,41.80281067
460000095060523239,20181003194142,123.4653778,41.77112961
460000095060523239,20181003194626,123.4404678,41.75371933
460000095060523239,20181003194906,123.4031906,41.7634201
460000095060523239,20181003200746,123.3691483,41.76670837
460000095060523239,20181003200749,123.3691483,41.76670837
460000095060523239,20181003200822,123.3667068,41.76823044
460000095060523239,20181003201610,123.3653717,41.78133011
460000095060523239,20181003201723,123.3592834,41.78012085
460000095060523239,20181003201955,123.3509064,41.78245163
460000095060523239,20181003202313,123.3592834,41.78012085
460000095060523239,20181003202656,123.3501663,41.7890892
460000095060523239,20181003203513,123.3462982,41.78725052
460000095060523239,20181003204032,123.3514862,41.77460098
460000095060523239,20181003204130,123.3605576,41.77761841
460000095060523239,20181003204316,123.3664474,41.77165985
460000095060523239,20181003204324,123.3694382,41.77545929
460000095060523239,20181003205404,123.3686371,41.79207993
460000095060523239,20181003205505,123.3718033,41.79592896
460000095060523239,20181003205715,123.3755569,41.80070877
460000095060523239,20181003210949,123.3683929,41.81520844
460000095060523239,20181003211701,123.3602676,41.7938385
460000095060523239,20181003212922,123.3548279,41.8058815
460000095060523239,20181003213133,123.3321991,41.81190109
460000095060523239,20181003213214,123.3309326,41.8152504
460000095060523239,20181003213216,123.3309326,41.8152504
460000095060523239,20181003213643,123.3355484,41.82492065
460000095060523239,20181003214501,123.3239517,41.81840897
460000095060523239,20181003214704,123.3261337,41.80942917
460000095060523239,20181003215559,123.3256607,41.7711792
460000095060523239,20181003220256,123.3336182,41.76951981
460000095060523239,20181003220330,123.3377228,41.76914978
460000095060523239,20181003220900,123.3521576,41.77743912
460000095060523239,20181003220910,123.3521576,41.77743912
460000095060523239,20181003221441,123.3527908,41.78551102
460000095060523239,20181003222329,123.3667831,41.80855179
460000095060523239,20181003222551,123.3698502,41.80355072
460000095060523239,20181003222936,123.3646774,41.8122406
460000095060523239,20181003223211,123.3530121,41.81489944
460000095060523239,20181003223823,123.3276978,41.82641983
460000095060523239,20181003224121,123.3436508,41.82538986
460000095060523239,20181003224205,123.3436508,41.82538986
460000095060523239,20181003224329,123.3736496,41.81726837
460000095060523239,20181003225810,123.4359512,41.82593155
460000095060523239,20181003230156,123.4168396,41.82715988
460000095060523239,20181003230257,123.4087677,41.82728958
460000095060523239,20181003230529,123.4094467,41.81962967
460000095060523239,20181003230552,123.4094467,41.81962967
460000095060523239,20181003230556,123.4094467,41.81962967
460000095060523239,20181003230615,123.4068375,41.81980896
460000095060523239,20181003230711,123.4021606,41.8132515
460000095060523239,20181003230737,123.3980179,41.80838013
460000095060523239,20181003230814,123.3968506,41.8096199
460000095060523239,20181003230909,123.3902664,41.80527878
460000095060523239,20181003230931,123.3902664,41.80527878
460000095060523239,20181003230952,123.386528,41.80400848
460000095060523239,20181003231018,123.3872986,41.80065155
460000095060523239,20181003231231,123.3872986,41.80065155
460000095060523239,20181003231452,123.3785324,41.80574036
460000095060523239,20181003231532,123.3704987,41.8051796
460000095060523239,20181003232314,123.3653107,41.83895874
460000095060523239,20181003232705,123.3583832,41.85480118
460000095060523239,20181003232749,123.3622437,41.85683823
460000095060523239,20181003233021,123.3572617,41.84912109
460000095060523239,20181003233037,123.3572617,41.84912109
460000095060523239,20181003233104,123.3519974,41.84735107
460000095060523239,20181003233201,123.34655,41.83549881
460000095060523239,20181003233211,123.34655,41.83549881
460000095060523239,20181003233237,123.34655,41.83549881
460000095060523239,20181003233555,123.3664169,41.82369995
460000095060523239,20181003233943,123.3755112,41.83227158
460000095060523239,20181003234652,123.3593903,41.80435944
460000095060523239,20181003234652,123.3593903,41.80435944
460000095060523239,20181003234823,123.3488464,41.79114151
460000095060523239,20181003235230,123.3388977,41.77386856
460000095060523239,20181003235339,123.3549423,41.76934052
460000095060523239,20181003235404,123.3583298,41.76795959
460000095060523239,20181003235517,123.3745193,41.76560974
460000095060523239,20181003235528,123.3812103,41.76419067
460000095040591270,20181003000104,123.3981628,41.81435013
460000095040591270,20181003000652,123.4021606,41.8132515
460000095040591270,20181003001115,123.3981628,41.81435013
460000095040591270,20181003001258,123.3981628,41.81435013
460000095040591270,20181003010833,123.4021606,41.8132515
460000095040591270,20181003021013,123.3981628,41.81435013
460000095040591270,20181003021159,123.3981628,41.81435013
460000095040591270,20181003030518,123.3981628,41.81435013
460000095040591270,20181003034655,123.3981628,41.81435013
460000095040591270,20181003043710,123.3981628,41.81435013
460000095040591270,20181003060456,123.3981628,41.81435013
460000095040591270,20181003061601,123.3981628,41.81435013
460000095040591270,20181003084750,123.4021606,41.8132515
460000095040591270,20181003094843,123.4021606,41.8132515
460000095040591270,20181003094843,123.4021606,41.8132515
460000095040591270,20181003095502,123.4021606,41.8132515
460000095040591270,20181003102531,123.4021606,41.8132515
460000095040591270,20181003102811,123.4052505,41.81732178
460000095040591270,20181003103126,123.4050217,41.81324005
460000095040591270,20181003103319,123.4050217,41.81324005
460000095040591270,20181003103657,123.4050217,41.81324005
460000095040591270,20181003105044,123.405571,41.81143188
460000095040591270,20181003110123,123.3415833,41.83486938
